location,image_link-src,city
"701 Channelside Dr, Tampa, FL 33602",https://lh6.googleusercontent.com/proxy/cppCq7Nfj_vgRYOVO03LI6ERTOsJ5e4s59ggyBucXQMXUcymVPcWGYcIKTWWO4kORpCQyUntr3EES8CzoeZdtFljuMaE94lediPwJ_4fdiTTtQSVEdKdVx_3JwJ2zqoOpxNvBQxnZk-lDM19mVSSH9TZOCKAuUQ=w408-h301-k-no,Tampa
"1017 W 36th St, Baltimore, MD 21211",https://lh5.googleusercontent.com/p/AF1QipPcLONAXZ_NJxJjwRKtp55mkvrUVsamn28A0R0z=w408-h371-k-no,Baltimore
"222 N 20th St, Philadelphia, PA 19103",https://lh5.googleusercontent.com/p/AF1QipPyAFMZB8AW5iqnR0Ms0VHb9wDmytspJAVlIJC9=w408-h260-k-no,Philadelphia
"113 Congress Street, Portsmouth, NH 03801",https://lh5.googleusercontent.com/p/AF1QipMM1yqStKLtjxitgcS1PcsYcfxBRAXjJEHjVBII=w408-h544-k-no,Portsmouth
"3320-24 NJ-38, Mt Laurel Township, NJ 08054",https://lh5.googleusercontent.com/p/AF1QipORzDWt1KNj73o9Dt3tQoaRtkQ22y7FT2ZuozX3=w408-h329-k-no,Cherry Hill
"Gateway Arch, St. Louis, MO 63102",https://lh5.googleusercontent.com/p/AF1QipOwdltoCgwpguIDPbkiBXOCH1vL6U_JkXZkft6T=w408-h306-k-no,St. Louis
"303 Pearl St NW, Grand Rapids, MI 49504",https://lh4.googleusercontent.com/proxy/1eUNjVQG6-VbDiWsqsXhw3NJlpRztpEQ6O8M-DZ_OHKou74xyVyf-lAS3gXiyoosLohACS5HGZHWZenL3h0YExmg6Zm_3ayNDPWeBOyPyZIMDPSL19bxwrI6Dh8Co0kNv_PTrpUMCaIiACj9OnO7mrs_ns-rdE4=w408-h272-k-no,Grand Rapids
"920 State St, Lafayette, IN 47905",https://lh5.googleusercontent.com/p/AF1QipOHnOCkUjO5Gc3pIwZPy7yfp0QdN2ekenKcG8Mm=w408-h306-k-no,Lafayette
"1925 Fillmore St, Twin Falls, ID 83301",https://lh5.googleusercontent.com/p/AF1QipNbZMVfbMWHl3s3bNhEGRUbfd39AN6R9_If5XLA=w426-h240-k-no,Twin Falls
"121 S Main St, Pocatello, ID 83204",https://lh5.googleusercontent.com/p/AF1QipOmtfeThQ0jsckK5fOIqqjvPIYaHS3y-lU5_hsI=w408-h306-k-no,Pocatello
"330 E College Ave, Appleton, WI 54911",https://lh5.googleusercontent.com/p/AF1QipMDtxlgdEftw-w9Ykp9EztnB0ckN9t-0x60E8e5=w408-h306-k-no,Appleton
"145 Broadway, Newark, NJ 07104",https://lh5.googleusercontent.com/p/AF1QipOh4pH82K7rx2QA05Ip-J9rvAFSdbhz0Tjpb9l2=w408-h306-k-no,Newark
"4201 Giant Springs Rd, Great Falls, MT 59405",https://lh5.googleusercontent.com/p/AF1QipOFalo-B82dhZc5dCsd4lJlyQVWEwtdDLTDWmJA=w408-h306-k-no,Great Falls
"907 Massachusetts St, Lawrence, KS 66044",https://lh5.googleusercontent.com/p/AF1QipOmyC_yJRVgp4Azgf8zSHwnaBmEw8fVE5SP-bT7=w480-h240-k-no,Lawrence
"72 Main St, Montpelier, VT 05602",https://lh5.googleusercontent.com/p/AF1QipMDLgw8qrI6KXjmuRv1gC-MmUkjDNf71c5oZfNU=w408-h305-k-no,Montpelier
"351 Farmington Ave, Hartford, CT 06105",https://lh5.googleusercontent.com/p/AF1QipO_78Em5pqn5JSTl9Kt0EuqS7BeP6wHpvKgpr3J=w408-h306-k-no,Hartford
"4100 IL-53, Lisle, IL 60532",https://lh5.googleusercontent.com/p/AF1QipP-FipgjBpI3LmP0Gd4wQSZKVbqmRBcf-JTRAVA=w408-h272-k-no,Naperville
"3168 Base Station Rd, Mount Washington, NH 03589",https://lh5.googleusercontent.com/p/AF1QipPn1TCxF5lWkAyeSwe3-BoSyGlEI0SvAPF_Gx5o=w408-h306-k-no,Littleton
"400 S Main St, Broken Arrow, OK 74012",https://lh5.googleusercontent.com/p/AF1QipN7XpSCgmA8ZLxLdSilRtkQQ0aP7St_0x1POLJ8=w426-h240-k-no,Broken Arrow
"1001 Bissonnet St, Houston, TX 77005",https://lh5.googleusercontent.com/p/AF1QipOy4UIpbtnA9krLXwSrTUFfuzOnETJGY2nGJB_k=w408-h299-k-no,Houston
"11 W 53rd St, New York, NY 10019",https://lh5.googleusercontent.com/p/AF1QipMcmJHggr1o_cae_igEVkydEsvuab0uRkFNobrk=w408-h544-k-no,New York
"1 Lincoln Cir, Harrisburg, PA 17103",https://lh5.googleusercontent.com/p/AF1QipM0jW1D6H415y-K_KI4UVDOFc2nNFf_u3prfG-D=w408-h641-k-no,Harrisburg
"5235 Oak St, Kansas City, MO 64112",https://lh5.googleusercontent.com/p/AF1QipPlCTKss1WSWdVDPTMfPNCmO7hl3P3AHNMQrC6x=w408-h408-k-no,Kansas City
"49 Washington St, Newark, NJ 07102",https://lh5.googleusercontent.com/p/AF1QipP-u173IP29JIQ2BbML7Y3AJMgqA7gdoi8996KV=w408-h306-k-no,Newark
"247 W Front St, Missoula, MT 59802",https://lh5.googleusercontent.com/p/AF1QipPmjVWJv8x4cpXpUYE5JCnyvc76madPbWddMNPV=w408-h408-k-no,Missoula
"1010 Levee St, Vicksburg, MS 39183",https://lh5.googleusercontent.com/p/AF1QipM7d7j_JfgGvnm-8r2jwREDGNC4K1LORbd-5j8t=w408-h306-k-no,Vicksburg
"25 The Green, Dover, DE 19901",https://lh5.googleusercontent.com/p/AF1QipPBhO3Pgw372XsL2wdWXZUgFDh6cxkl-UaRi_4=w408-h544-k-no,Dover
"2327 N Main St, Rockford, IL 61103",https://lh5.googleusercontent.com/p/AF1QipMB7ZAUscR9dImeGVzQ2jZp63TvOjdHVtkxTy_5=w408-h253-k-no,Rockford
"1820 Cerrillos Rd, Santa Fe, NM 87505",https://lh5.googleusercontent.com/p/AF1QipMgOq6NqGkHhz6LQvlO7kh4DSEEmLMIr4cMca66=w426-h240-k-no,Santa Fe
"2500 West End Ave, Nashville, TN 37203",https://lh5.googleusercontent.com/p/AF1QipM34FpFRYiCwVBl-MQqrrGF753d-WzA7XqTl0fH=w426-h240-k-no,Nashville
"444 Michigan Ave, Chicago, IL 60611",https://lh5.googleusercontent.com/p/AF1QipOYka1ZnKu08sT_v-A7cBsc7ZD3bX0vEqPXQ_gU=w408-h271-k-no,Chicago
"1244 State St, Salem, OR 97301",https://lh5.googleusercontent.com/p/AF1QipPXk09oB0DgqWnxHgO1oFtRTnAzs8AEgCQ44oSD=w408-h544-k-no,Salem
"750 Marguerite Dr, Winston-Salem, NC 27106",https://lh5.googleusercontent.com/p/AF1QipOwQFX5QFWSJcF4mUkG0aPhuLzeWVf_6QYOgcaU=w408-h272-k-no,Winston-Salem
"2450 S Milledge Ave, Athens, GA 30605",https://lh5.googleusercontent.com/p/AF1QipOjp8NpWor9_31dLbV7YM7ktHBToXemuygEFzX0=w408-h272-k-no,Athens
"300 North St, Harrisburg, PA 17120",https://lh5.googleusercontent.com/p/AF1QipMu69WGXzk9NAuur5bgX2tG5rD-LnNYcAHF8hhP=w408-h306-k-no,Harrisburg
"104 Montgomery St, San Francisco, CA 94129",https://lh5.googleusercontent.com/p/AF1QipPJbyNeqNujtIQG3lvleyPsZ9r0PLpDHHF4r_BQ=w408-h544-k-no,San Francisco
"8375 International Dr, Orlando, FL 32819",https://lh5.googleusercontent.com/p/AF1QipMOXEw2kQdA4rmQxbIs25GYjbgueltq3yw2hQ_N=w408-h544-k-no,Orlando
"1803 Freedom Dr, Naperville, IL 60563",https://lh5.googleusercontent.com/p/AF1QipNl3CX73XcVqfEmRxMASLWPyesn7mTaaGHCiXCp=w408-h306-k-no,Naperville
"6000 Universal Blvd, Orlando, FL 32819",https://lh5.googleusercontent.com/p/AF1QipOKcbDtS-62LxK7xpaX9YsS9tn-Mej9Oh2Xz_js=w426-h240-k-no,Orlando
"23 Center St, Rutland, VT 05701",https://lh5.googleusercontent.com/p/AF1QipNlRNi3hi-T0FGGJS5ifgnVngNr3VtLerr4aeJf=w408-h306-k-no,Rutland
"641 Delaware Ave, Buffalo, NY 14202",https://lh5.googleusercontent.com/p/AF1QipMnz0vMKyofQH8asCTDNVscbruPSp2zWFPdBHTd=w408-h306-k-no,Buffalo
"2601 Sunnyside Ave S, Salt Lake City, UT 84108",https://lh5.googleusercontent.com/p/AF1QipOxU13fFfh8Ush9qIsRzTF32KapVoD4CD2PD3zr=w408-h272-k-no,Salt Lake City
"220 Elgin St, Muskogee, OK 74401",https://lh5.googleusercontent.com/p/AF1QipNonkgua5d5snjNHULO-vnShX4KDntgCbcZoO2x=w408-h306-k-no,Muskogee
"1851 S Dixie Dr, St. George, UT 84770",https://lh5.googleusercontent.com/p/AF1QipNac151DY9YOyjjkZl0KDsE26Sjo4EZDXU6C0wE=w408-h272-k-no,St. George
"201 N Kiwanis Ave, Sioux Falls, SD 57104",https://lh5.googleusercontent.com/p/AF1QipOJUK5668WF2L3ErFrIv3bsMVCEBtagrVQsYn1r=w408-h306-k-no,Watertown
"61 Fisher Rd, Barre, VT 05641",https://lh5.googleusercontent.com/p/AF1QipPfwlClAwQkF3BLwDzxMIoWbcgIRfuUe8Hksuvo=w408-h306-k-no,Barre
"355 Midland Ave, Yonkers, NY 10704",https://lh5.googleusercontent.com/p/AF1QipPwlS2lhDbeIOC1nW_zr3ngp0NbkJZdlrXPRkYE=w408-h306-k-no,Yonkers
"395 Dairy Rd, Kahului, HI 96732",https://lh5.googleusercontent.com/p/AF1QipPr2A1g1uToE4eCQTIKVbOnDwoiEsZ5-Ur-MWIo=w426-h240-k-no,Kahului
"210 Sherman Ave #131, Coeur d'Alene, ID 83814",https://lh5.googleusercontent.com/p/AF1QipPeucgCjrryC9H8X-ByBMvlmg2yTeC-c5XD_mB-=w408-h272-k-no,Coeur d'Alene
"Manhattan, NY 10036",https://lh5.googleusercontent.com/p/AF1QipMxrLqW43sBNl8pIWjSrZCTgk2bSK1YOqxu5VHs=w408-h903-k-no,New York
"12713 Ft Caroline Rd, Jacksonville, FL 32225",https://lh5.googleusercontent.com/p/AF1QipOAe4smA5e9qaToM27TJrHai1tJWZ1GW8ayyGL0=w408-h306-k-no,Jacksonville
"411 Kent St, Rockford, IL 61102",https://lh5.googleusercontent.com/p/AF1QipN8LWdJsb5tLSwQ0vcXNE4aCIg0E0-9u3rJ4trB=w410-h240-k-no,Rockford
"3670 E Main St, Waterbury, CT 06705",https://lh5.googleusercontent.com/p/AF1QipOHxtd8pCDzrcj05Njs1C90xYkzGskLicOyczzF=w408-h306-k-no,Waterbury
"2445 Monroe St, Toledo, OH 43620",https://lh5.googleusercontent.com/p/AF1QipNh_11j1jBR7XBNjcfqx8Xcl1c8iLAv6H9zH_b6=w408-h306-k-no,Toledo
"2 Hippo Way, Toledo, OH 43609",https://lh5.googleusercontent.com/p/AF1QipPUk0L2WXdDTOuq0Wm_cU3KyjT1sLL7cetvu7Y5=w408-h306-k-no,Toledo
"714 Ash Blvd, Middletown, DE 19709",https://lh5.googleusercontent.com/p/AF1QipNjygIrX2JoXpWmUwvmDeGPPNmkHv-tVjQPtwmW=w408-h306-k-no,Middletown
"30 Rockefeller Plaza, New York, NY 10112",https://lh5.googleusercontent.com/p/AF1QipPbBFlOwTDSzuD7EwAsq5KhIY6NjNlsd6WM12cS=w408-h305-k-no,New York
"635 SW Gage Blvd, Topeka, KS 66606",https://lh5.googleusercontent.com/p/AF1QipOQ3Fq2xRgRR4z4RqbTheP1tP7DlDtArgkJdpNT=w426-h240-k-no,Topeka
"480 E Town St, Columbus, OH 43215",https://lh5.googleusercontent.com/p/AF1QipPZQvBhXBrFkW-XVT8cStZD05ftMj2CnIwdBUVG=w408-h306-k-no,Columbus
"150 Ash St, Manchester, NH 03104",https://lh5.googleusercontent.com/p/AF1QipPs27Dj67nwe3evC8P9Kzapsisn2fAzVaTO8YNd=w408-h269-k-no,Manchester
"437 Ellicott St, Buffalo, NY 14203",https://lh5.googleusercontent.com/p/AF1QipMcMeijTmtuqGVG8I9eOQy62MmEgmy_OLDdP_LP=w408-h268-k-no,Buffalo
"1909 W 25th St, Cleveland, OH 44113",https://lh5.googleusercontent.com/p/AF1QipP7-AytG1xqYDSVAb96ZRHEE4k8n1BjO6DdaYyz=w408-h272-k-no,Cleveland
"347 22nd St, Ogden, UT 84401",https://lh5.googleusercontent.com/p/AF1QipPOT5V3y6Vr6vX-EUd5z7KV8X-h5OW9GlgLk4N2=w408-h252-k-no,Ogden
"222 West Ave Ste HR100, Austin, TX 78701",https://lh5.googleusercontent.com/p/AF1QipPZTCrz4BdkOBgbBVHefNhfiCgj5rrQNF_-fEOy=w426-h240-k-no,Austin
"4749 Pennsylvania Ave, Kansas City, MO 64112",https://lh5.googleusercontent.com/p/AF1QipMcM3QV3TrkxJap-FGiypkRaaCpTuTMxk6Y-_cp=w408-h272-k-no,Kansas City
"1 W Erie St, Chicago, IL 60654",https://lh5.googleusercontent.com/p/AF1QipNaY_rVLOd_7Zz-UcLKbSxj3b_T7vg_KwlsipbY=w426-h240-k-no,Chicago
"208 S 3rd St, Coeur d'Alene, ID 83814",https://lh5.googleusercontent.com/p/AF1QipM1DSgpleckScet_GofKBGQ3demu9yE3SpYUwE=w408-h271-k-no,Coeur d'Alene
"3624 N 74th E Ave, Tulsa, OK 74115",https://lh5.googleusercontent.com/p/AF1QipOZ32ShBVJTmXot3R2njjOUNHM_jeI2Zak-IG23=w426-h240-k-no,Tulsa
"150 N 8th St #200, Boise, ID 83702",https://lh5.googleusercontent.com/p/AF1QipO4dFzyySp2GKcEAZcJbWLOqI9fO0BTJU-MIcx6=w408-h306-k-no,Boise
"305 S River Rd, Baton Rouge, LA 70802",https://lh5.googleusercontent.com/p/AF1QipMHCSVtLgAdHJnacAvpeJqmbPLodKcDV46bArEo=w408-h306-k-no,Baton Rouge
"141 Broadway, Albany, NY 12202",https://lh5.googleusercontent.com/p/AF1QipOwfBBC0-xsy0b_xybD7Ae5d-nDu67nyZsiZPvL=w408-h276-k-no,Albany
"33 Aulike St, Kailua, HI 96734",https://lh5.googleusercontent.com/p/AF1QipPsTxU8hJ0faR6RJq8Khi6T9CFxiA-ZSjrypqk8=w408-h272-k-no,Kailua
"1504 Galvin Rd S, Bellevue, NE 68005",https://lh5.googleusercontent.com/p/AF1QipPkRpD50O1lZfsMyZFd3tpCyh5ecFt3wtoklvyV=w408-h306-k-no,Bellevue
"800-898 S 7th St, Laramie, WY 82070",https://lh5.googleusercontent.com/p/AF1QipNU-baxC94YyIohVYbgxMsAskjgmZoJNL5MEPTd=w426-h240-k-no,Laramie
"500 E Madison St, Springfield, IL 62701",https://lh5.googleusercontent.com/p/AF1QipPtnBP9T2oRHP3iGY5FdoKPsATXVVTY-zoLIjiS=w408-h306-k-no,Springfield
"100 Maryland Ave SW, Washington, DC 20001",https://lh6.googleusercontent.com/proxy/yiDMzLKje9wOH8UMtp29xTWj5zxUPxH78qbNZPv2RbZ2k6-IbTiQNZu0ddOEzTIIFe55yt6g3_FcNQRVD14bcHSNdYd3EPsMwSxmxLNMe5iYbboOxqWiAtSHaIDUklBoQfjKNjCG1DIQNxevKHmbooh1H26V9A=w408-h266-k-no,Washington D.C.
"100 Raoul Wallenberg Pl SW, Washington, DC 20024",https://lh5.googleusercontent.com/proxy/AgVG7ddS_n3NByTVyD0eezK5vFeVVbM8Jrx79mVmcwTP9jL9m7tZNV4wF8-MaUvTWLQdgq2Cg0BU0oFaZADjnLM9suAw9Togxg_5Fvoofp60X0d5EjLEhLVGa6aMpCRYPBaO6IoEWJ8bnUB66tpIFsjyc-vn4A=w408-h306-k-no,Washington D.C.
"3501 New York Ave NE, Washington, DC 20002",https://lh5.googleusercontent.com/p/AF1QipPHmYjOocfDutF9MBGlbHjhS7LZtZaADFgL26Y=w408-h306-k-no,Washington D.C.
"100 Universal City Plaza, Universal City, CA 91608",https://lh5.googleusercontent.com/p/AF1QipMSA_LS1qPw0LUc2luiVrYNC2kcH3rHyBsHpNlG=w408-h306-k-no,Los Angeles
"30 N College Ave, Newark, DE 19716",https://lh5.googleusercontent.com/p/AF1QipMmBrv_y1kcT67y4mQqjMgOmj8CdSi2uXaGRy7i=w408-h306-k-no,Newark
"1105 N University Ave, Ann Arbor, MI 48109",https://lh5.googleusercontent.com/p/AF1QipMK8dh_GmYYQRdqkxW21m-hmbl1-UkXYndaRRmf=w408-h272-k-no,Ann Arbor
"945 N Broadway, Yonkers, NY 10701",https://lh5.googleusercontent.com/p/AF1QipPWiG7WtG1LupjZ-4sqplO7siXSgqZ4e3DxV9ck=w426-h240-k-no,Yonkers
"3419 Olympic Pkwy, Park City, UT 84098",https://lh5.googleusercontent.com/p/AF1QipNTJGQzyYRV2ZkrQRugh86HswPXcTVgmJIwyLDh=w408-h306-k-no,Park City
"350 State St, Salt Lake City, UT 84103",https://lh5.googleusercontent.com/p/AF1QipM2NTAlyf_FF1LMKl_tc0Dj_HVlz8do2-pWURGw=w408-h268-k-no,Salt Lake City
"1500 N Liberty St, Independence, MO 64050",https://lh5.googleusercontent.com/p/AF1QipNWYG8bzRkpyhhdUKl0qR6Eva8x1NuLrFYS4YUY=w408-h544-k-no,Independence
"29450 Valley of Fire Hwy, Overton, NV 89040",https://lh5.googleusercontent.com/p/AF1QipPW8k82vLB8a4tVPvHdk8ZXdzwdBVt9JxJld1pP=w408-h271-k-no,Mesquite
"215 W Central Park Ave, Davenport, IA 52803",https://lh5.googleusercontent.com/p/AF1QipPm004O4uMe5b6REluj9eq8aoNT-I8eB83JVWTK=w426-h240-k-no,Davenport
"300 Fisher Rd, Lafayette, LA 70508",https://lh5.googleusercontent.com/p/AF1QipOCp4OpvnHjjWKU662BDS9OJdwSFgmigGTaa7Pd=w457-h240-k-no,Lafayette
"109 State St, Montpelier, VT 05609",https://lh5.googleusercontent.com/p/AF1QipNYfdudS1nJ8LxkGCX1m4HfENvi2cMmpGP4oEMA=w408-h306-k-no,Montpelier
"1 S Main St, Stowe, VT 05672",https://lh5.googleusercontent.com/p/AF1QipOAP0cebRfbVef3btvMiSsygf4yYTWk73MrjcXX=w408-h306-k-no,Stowe
"115 State St, Montpelier, VT 05633",https://lh5.googleusercontent.com/p/AF1QipPXtFxoRIxqWF-Ri5sI0tlbBo3qun0H1dVY90-I=w408-h272-k-no,Montpelier
"144 2nd Ave, New York, NY 10003",https://lh5.googleusercontent.com/p/AF1QipNtueJZbIe4ei5uXWlhOp-mTaE5zl-G4s3x6Q-I=w408-h544-k-no,New York
"723 Elm St, Manchester, NH 03101",https://lh5.googleusercontent.com/p/AF1QipN8kst9Rg2PWZjFxJ1HayUWD4uQ64dZI1TgfRaQ=w408-h543-k-no,Manchester
"6335 Portland Ave, Richfield, MN 55423",https://lh5.googleusercontent.com/p/AF1QipP4UfoKk-6RPlxQzv1mpuRuYRWNpRw-oPzwSroD=w408-h271-k-no,Richfield
"3201 Clay St, Vicksburg, MS 39183",https://lh5.googleusercontent.com/p/AF1QipNgyUDsv-llrsVMoxReR6RdH7cUPxErlJEdmTyU=w408-h271-k-no,Vicksburg
"153 Hospital St, Augusta, ME 04330",https://lh5.googleusercontent.com/p/AF1QipOmBg1w3NEWIp_lub5xJ7oDyvkUel-AFT5IOmmb=w408-h306-k-no,Augusta
"35 W Mesquite Blvd, Mesquite, NV 89027",https://lh5.googleusercontent.com/p/AF1QipO2_UlBOFCi0JDeUzc2eA3m1P-AL0eV1DyfgBrf=w408-h306-k-no,Mesquite
"600 Settlers Landing Rd, Hampton, VA 23669",https://lh5.googleusercontent.com/p/AF1QipOFYGieL4q8AvF5ObJ63SpEuCSsYZQ9Wi6Gi9xa=w408-h306-k-no,Hampton
"3500 Granby St, Norfolk, VA 23504",https://lh5.googleusercontent.com/p/AF1QipOPKcxO_-oG2JOegYeMXh20RfcxT9Jb0K4Ebwgh=w408-h306-k-no,Norfolk
"106 S Union St, Alexandria, VA 22314",https://lh5.googleusercontent.com/p/AF1QipP0PatR1N8Yg4WEWYIDWzDMPp2BsF3ffSVff5_H=w408-h306-k-no,Alexandria
"2925 Williams Pkwy SW, Cedar Rapids, IA 52404",https://lh5.googleusercontent.com/p/AF1QipOR1iXddNEsw9EmuepRCxh03reRKwI69-vFiOnn=w408-h408-k-no,Cedar Rapids
"3251 S Miami Ave, Miami, FL 33129",https://lh5.googleusercontent.com/p/AF1QipMTTT_qVNo-Qr1j0b0K80A_aeObm3wu5OoCDRnE=w408-h272-k-no,Miami
"183 W Kinney St, Newark, NJ 07103",https://lh5.googleusercontent.com/p/AF1QipMRc9uzjmgiTmTiOdKzg75iLtoqBxFPLED-akZG=w408-h544-k-no,Newark
"215 Wabasha St S, St Paul, MN 55107",https://lh5.googleusercontent.com/p/AF1QipNY1sPeSnhK1-a2Pt1ahpiFoo6Jogn-phfX4UHu=w408-h306-k-no,St Paul
"600 Main St, Hartford, CT 06103",https://lh5.googleusercontent.com/p/AF1QipObN3YNxOewMIyjoRF5XUEemrwIXJi21eEXsMXZ=w408-h306-k-no,Hartford
"2777 Kalakaua Ave, Honolulu, HI 96815",https://lh5.googleusercontent.com/proxy/Yy-V1OrFZnU1Vc1MgRzb9ialZQMohOUhqRTAwgnpEjxjIjgMSwUxF5BwGFnZMJyvsqZA16Cq2XKuMXypexmNt1urVHypMJDXOf6wyaja6X593zVofwvD8zJLepCUBdt1eTpDCHSpwkuP31LjHK1M_2Uv9diYNw=w408-h270-k-no,Honolulu
"7031 Youree Dr, Shreveport, LA 71105",https://lh5.googleusercontent.com/p/AF1QipOKezzugUVOkqSKVa4xTrfk23jXaQMNduNrq8Xg=w408-h306-k-no,Shreveport
"1214 Adams St, Vicksburg, MS 39180",https://lh5.googleusercontent.com/p/AF1QipMuGCS2IZlVOn-N605GZBdQffUeVGDMqxAmfcM=w408-h306-k-no,Vicksburg
"124 NW Fillmore St, Topeka, KS 66606",https://lh5.googleusercontent.com/p/AF1QipNDXdfnZJcytyBFp31-7U6btyzAfgeQa9p99krp=w408-h306-k-no,Topeka
"2 15th St NW, Washington, DC 20024",https://lh5.googleusercontent.com/p/AF1QipOA_MCee4JrN2ubgYWdkH2orOphoTFI7n-ajyQ=w408-h544-k-no,Washington D.C.
"35 Willett St, Albany, NY 12210",https://lh5.googleusercontent.com/p/AF1QipPgw3a284WLRxR4jGVPLlWwL8b514TsaEx6UcPX=w408-h306-k-no,Albany
"4033 SW Canyon Rd, Portland, OR 97221",https://lh5.googleusercontent.com/p/AF1QipOmcI0Pb5thgA5QfoTcGUCiP22H2LPEFDkhvys7=w426-h240-k-no,Portland
"2300 Lafayette Rd, Portsmouth, NH 03801",https://lh5.googleusercontent.com/p/AF1QipNdNefHSeGc2_SaNv0NripNCgzqlP7Bh7PbT_jq=w408-h544-k-no,Portsmouth
"129 River Rd, Louisville, KY 40202",https://lh5.googleusercontent.com/p/AF1QipMcaYRn8GQlC2hIoOr1RYK-f9bYKPm3kOWzeHmI=w408-h544-k-no,Louisville
"20 Lake St, Burlington, VT 05401",https://lh5.googleusercontent.com/p/AF1QipOQroLkVw4582r-za6NrYhT99Ntr4xrxKDE3X9Q=w408-h306-k-no,Burlington
"Memorial Blvd, Providence, RI 02903",https://lh5.googleusercontent.com/p/AF1QipNk3inoyfO1z99zqoDVlps_ssOFVk7UHrjdeJg6=w408-h305-k-no,Providence
"1047 Massachusetts St, Lawrence, KS 66044",https://lh5.googleusercontent.com/p/AF1QipPZUmHjFy1ubIG_egLQlhC3gcLAMmh7r3WDfCGR=w408-h260-k-no,Lawrence
"4900 Independence Ave, Bronx, NY 10471",https://lh5.googleusercontent.com/p/AF1QipO365sr3bTmmgmGGZVLigW94tomZF-bM_1ft6QK=w408-h272-k-no,New York
"1016 E Broad St, Athens, GA 30601",https://lh5.googleusercontent.com/p/AF1QipO-Xv_tlM-8pAN7dOTgw23UOOeRzTDKgT4079mF=w408-h306-k-no,Athens
"3463 Main St NE, Los Lunas, NM 87031",https://lh5.googleusercontent.com/p/AF1QipNwhNlCQZYtYuFDN--1QkgbiLntxOehk4s2FrQ=w493-h240-k-no,Los Lunas
"405 E 15th St, Casper, WY 82601",https://lh5.googleusercontent.com/p/AF1QipN3Kk0nDJ0Vfmzv3qBKpiIgAK5xS6ZEF9-g_EU3=w408-h306-k-no,Casper
"1061 Tyrone Rd, Morgantown, WV 26508",https://lh5.googleusercontent.com/p/AF1QipNZjkvWBgLTc6HhAFjvZWd6qqSaDlONaoao-nmp=w408-h306-k-no,Morgantown
"1900 Kanawha Blvd E #435, Charleston, WV 25305",https://lh5.googleusercontent.com/p/AF1QipNFObqo78qx8buP7k7OSLpPc3kGd2l2pV8Y9OUv=w408-h306-k-no,Charleston
"2822 Montana Ave, Billings, MT 59101",https://lh5.googleusercontent.com/p/AF1QipO728Jb8PKJQ4kesJGWLNNXmbtM7S0Bj00SbHfj=w408-h544-k-no,Billings
"3910 S Holden Rd, Greensboro, NC 27406",https://lh5.googleusercontent.com/p/AF1QipMaPRr3N0R5LM4ZcCNTI930QiWLjmqxiyuGXFMU=w408-h340-k-no,Greensboro
"18 Main St, Stowe, VT 05672",https://lh5.googleusercontent.com/p/AF1QipMxVnoZZZxnfdQEDmXD4TyF1WosTIvhI8dG490J=w507-h240-k-no,Stowe
"Park Office, 750 Thompson Station Rd, Newark, DE 19711",https://lh5.googleusercontent.com/p/AF1QipMvrAtGr2M3Ly7PxYJn28HI9GYMN_se8j8xqrhx=w408-h272-k-no,Newark
"801 W Washington St, Indianapolis, IN 46204",https://lh5.googleusercontent.com/p/AF1QipOnwAEppCCQCMgz85QBNod4ray46Puj2tcZTtal=w426-h240-k-no,Indianapolis
"Stowe, VT 05672",https://lh5.googleusercontent.com/p/AF1QipO89BMD-wLdeE0Bdhc_Cg-MJDv2lA_b5clJyFbT=w408-h264-k-no,Stowe
"1595 N Sierra St, Reno, NV 89503",https://lh5.googleusercontent.com/p/AF1QipOTZDHHIzRVsclBa4urMkzZXJhnKUs5zeaCW9xz=w408-h294-k-no,Reno
"26767 466th Ave, Sioux Falls, SD 57106",https://lh5.googleusercontent.com/p/AF1QipN4LNjLC18DPisOLduuIYLmVbuyYPeouCJ9Nyw=w408-h305-k-no,Sioux Falls
"100 Wildwood Way, Harrisburg, PA 17110",https://lh5.googleusercontent.com/p/AF1QipO5Q2kl075N-WDa6TK0DM7ux12YJW6CH4qMkUkF=w408-h272-k-no,Harrisburg
"186 Prince George St, Annapolis, MD 21401",https://lh5.googleusercontent.com/p/AF1QipPhDWL90frik9MqZFoZE8bbUJS3s7fDx-KTUV1u=w408-h306-k-no,Annapolis
"2401 St Ann St., New Orleans, LA 70119",https://lh5.googleusercontent.com/p/AF1QipM8VypkFJtvRTzZHdBBXetCQgdfbobhOSkwJ35V=w408-h544-k-no,New Orleans
"525 S Winchester Blvd, San Jose, CA 95128",https://lh5.googleusercontent.com/p/AF1QipN9j_k1RDzMXTOQCkwGKrHWMQV-VVvnCPhHFbZ_=w408-h272-k-no,San Jose
"26611 US Highway 385
Hot Springs , SD 57747",https://lh5.googleusercontent.com/p/AF1QipMi8TOmQ0YJgzZ0mjFiRPrDtazejB01Y0NXRfNq=w408-h306-k-no,Watertown
"9090 Destiny USA Dr, Syracuse, NY 13204",https://lh5.googleusercontent.com/p/AF1QipM6pHUElbZnh0tujzZfbtBnJ89hDD71wXz1J8EV=w408-h269-k-no,Syracuse
"11 Center St, Rutland, VT 05701",https://lh5.googleusercontent.com/p/AF1QipNn7lrkygtps3hNj_3lN2qJjPCEXOXk6Qo8FtGy=w520-h240-k-no,Rutland
